id,name,slug,types,sprite,is_legendary,is_mythical,habitat,generation,color,document
498,Tepig,tepig,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/498.png,False,False,unknown,5,red,"Tepig is the Fire Pig Pokémon. Tepig é Pokémon Cochon Feu. It can deftly dodge its foe’s attacks while shooting fireballs from its nose. It roasts berries before it eats them. It blows fire through its nose. When it catches a cold, the fire becomes pitch-black smoke instead. It loves to eat roasted berries, but sometimes it gets too excited and burns them to a crisp. Evita con agilidad los ataques enemigos. Lanza bolas de fuego por su hocico y tuesta bayas del bosque para comer. Le encanta comer bayas tostadas, pero a veces se emociona demasiado y termina churruscándolas. Lancia palle di fuoco dal naso mentre evita abilmente gli attacchi del nemico. Mangia bacche che arrostisce lui stesso. Adora mangiare le bacche arrostite, ma a volte si fa prendere la mano per l’eccitazione e le riduce in cenere. Como Pokémon do tipo fogo, domina chamas, calor intenso e brasas ardentes. Its ability Blaze: When this Pokémon has 1/3 or less of its HP remaining, its Fire-type moves inflict 1.5× as much regular damage. Its ability Thick Fat: This Pokémon takes half as much damage from Fire- and Ice-type moves. É vermelho, cor de fogo, sangue ou paixão. Anda em quatro patas, com corpo de quadrúpede como cães, gatos ou cavalos. Tepig é originário da região de Unova."
499,Pignite,pignite,"['fire', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/499.png,False,False,unknown,5,red,"Pignite is the Fire Pig Pokémon. Pignite é Pokémon Cochon Feu. When its internal fire flares up, its movements grow sharper and faster. When in trouble, it emits smoke. Whatever it eats becomes fuel for the flame in its stomach. When it is angered, the intensity of the flame increases. The more it eats, the more fuel it has to make the fire in its stomach stronger. This fills it with even more power. Cuanto más come, más combustible tiene en su interior para avivar sus llamas, con lo que también aumenta su poder. Cuando las llamas de su interior se avivan, aumenta su velocidad y agilidad. Emite humo si está en peligro. Più mangia e più le fiamme che bruciano nel suo stomaco si rinvigoriscono, aumentando così il suo potere. Quando la fiamma interna arde intensa, diventa più rapido e scattante. Nei momenti critici esala fumo. Como Pokémon do tipo fogo, domina chamas, calor intenso e brasas ardentes. Como Pokémon do tipo lutador, é um guerreiro marcial treinado em combate corpo a corpo. Its ability Blaze: When this Pokémon has 1/3 or less of its HP remaining, its Fire-type moves inflict 1.5× as much regular damage. Its ability Thick Fat: This Pokémon takes half as much damage from Fire- and Ice-type moves. É vermelho, cor de fogo, sangue ou paixão. Anda ereto sobre duas pernas, com postura bípede semelhante a humanos. Pignite é originário da região de Unova."
500,Emboar,emboar,"['fire', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/500.png,False,False,unknown,5,red,"Emboar is the Mega Fire Pig Pokémon. Emboar é Pokémon Grochon Feu. It can throw a fire punch by setting its fists on fire with its fiery chin. It cares deeply about its friends. It has mastered fast and powerful fighting moves. It grows a beard of fire. A flaring beard of fire is proof that it is fired up. It is adept at using many different moves. Calienta sus puños con las llamas de su barbilla para propinar puñetazos ardientes. Es muy fiel a sus compañeros. Posee una tupida barba fogosa. Es tanto rápido como poderoso, y su principal baza es la lucha cuerpo a cuerpo. Infiamma i pugni sulla barba ardente, poi sferra attacchi di fuoco sui nemici. Ha molta considerazione per i suoi simili. La sua barba è avvolta dalle fiamme. Padroneggia mosse di lotta che combinano potenza e rapidità. Como Pokémon do tipo fogo, domina chamas, calor intenso e brasas ardentes. Como Pokémon do tipo lutador, é um guerreiro marcial treinado em combate corpo a corpo. Its ability Blaze: When this Pokémon has 1/3 or less of its HP remaining, its Fire-type moves inflict 1.5× as much regular damage. Its ability Reckless: This Pokémon's recoil moves and crash moves have 1.2× their base power. Struggle is unaffected. The ""crash moves"" are the moves that damage the user upon missing: Jump Kick and High Jump Kick. Emboar é extremamente poderoso ofensivamente, um atacante devastador e destrutivo em batalha. É vermelho, cor de fogo, sangue ou paixão. Anda ereto sobre duas pernas, com postura bípede semelhante a humanos. Emboar é originário da região de Unova."
501,Oshawott,oshawott,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/501.png,False,False,unknown,5,blue,"Oshawott is the Sea Otter Pokémon. Oshawott é Pokémon Loutre. It fights using the scalchop on its stomach. In response to an attack, it retaliates immediately by slashing. The scalchop on its stomach is made from the same elements as claws. It detaches the scalchop for use as a blade. The scalchop on its stomach isn’t just used for battle--it can be used to break open hard berries as well. This Pokémon from the Unova region uses the shell on its belly as a weapon to cut down its foes. Thus, I've conferred upon this shell the name ”scalchop”. La vieira de su ombligo no solo sirve como arma, sino también como instrumento para cortar las bayas que estén duras. Ataca con la vieira de su ombligo. En cuanto para un ataque, pasa al contraataque sin dilación. Non usa la conchiglia del suo ventre solo durante la lotta, ma anche per tagliare a metà le bacche. Combatte con la conchiglia che ha sul ventre. Contrattacca prontamente dopo aver parato l’attacco avversario. Como Pokémon do tipo água, vive em ambientes aquáticos como oceanos, rios e mares, controlando correntes e chuva. Its ability Torrent: When this Pokémon has 1/3 or less of its HP remaining, its Water-type moves inflict 1.5× as much regular damage. Its ability Shell Armor: Moves cannot score critical hits against this Pokémon. This ability functions identically to Battle Armor. Possui coloração azul, lembrando o céu, água ou gelo. Anda ereto sobre duas pernas, com postura bípede semelhante a humanos. Oshawott é originário da região de Unova."
502,Dewott,dewott,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/502.png,False,False,unknown,5,blue,"Dewott is the Discipline Pokémon. Dewott é Pokémon Entraînement. Strict training is how it learns its flowing double-scalchop technique. Scalchop techniques differ from one Dewott to another. It never neglects maintaining its scalchops. As a result of strict training, each Dewott learns different forms for using the scalchops. Its exquisite double-scalchop technique is likely the result of daily training, and it can send even masters of the blade fleeing in defeat. Gran espadachín. Utiliza sus dos vieiras con soltura al ejecutar las técnicas que aprende con una disciplina espartana. Tras un exhaustivo entrenamiento, Dewott puede dominar diversas técnicas para usar con sus vieiras. Ha appreso tramite un durissimo allenamento l’arte di maneggiare le sue due conchiglie come fossero lame. Le loro conchiglie sono tutte diverse nella forma e ogni Dewott si allena duramente per imparare a usarle. Como Pokémon do tipo água, vive em ambientes aquáticos como oceanos, rios e mares, controlando correntes e chuva. Its ability Torrent: When this Pokémon has 1/3 or less of its HP remaining, its Water-type moves inflict 1.5× as much regular damage. Its ability Shell Armor: Moves cannot score critical hits against this Pokémon. This ability functions identically to Battle Armor. Possui coloração azul, lembrando o céu, água ou gelo. Anda ereto sobre duas pernas, com postura bípede semelhante a humanos. Dewott é originário da região de Unova."
503,Samurott,samurott,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/503.png,False,False,unknown,5,blue,"Samurott is the Formidable Pokémon. Samurott é Pokémon Dignitaire. Samurott é um samurai aquático com espadas, guerreiro oriental do mar. One swing of the sword incorporated in its armor can fell an opponent. A simple glare from one of them quiets everybody. Part of the armor on its anterior legs becomes a giant sword. Its cry alone is enough to intimidate most enemies. In the time it takes a foe to blink, it can draw and sheathe the seamitars attached to its front legs. Hard of heart and deft of blade, this rare form of Samurott is a product of the Pokémon's evolution in the region of Hisui. Its turbulent blows crash into foes like ceaseless pounding waves. En un abrir y cerrar de ojos, puede desenvainar y envainar los sables que hay en sus patas delanteras. Derriba a su rival con un solo tajo del sable que lleva en su coraza. Acalla al enemigo con una simple mirada. Riesce a estrarre le sue spade, colpire il nemico e riporle al loro posto nelle zampe anteriori in un batter d’occhio. Atterra l’avversario con un solo colpo della spada inserita nell’armatura. Una sua occhiata ammutolisce il nemico. Como Pokémon do tipo água, vive em ambientes aquáticos como oceanos, rios e mares, controlando correntes e chuva. Its ability Torrent: When this Pokémon has 1/3 or less of its HP remaining, its Water-type moves inflict 1.5× as much regular damage. Its ability Shell Armor: Moves cannot score critical hits against this Pokémon. This ability functions identically to Battle Armor. Samurott é um atacante forte e agressivo em batalha. Possui coloração azul, lembrando o céu, água ou gelo. Anda em quatro patas, com corpo de quadrúpede como cães, gatos ou cavalos. Samurott é originário da região de Unova."
504,Patrat,patrat,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/504.png,False,False,unknown,5,brown,"Patrat is the Scout Pokémon. Patrat é Pokémon Espion. Using food stored in cheek pouches, they can keep watch for days. They use their tails to communicate with others. Extremely cautious, they take shifts to maintain a constant watch of their nest. They feel insecure without a lookout. Extremely cautious, one of them will always be on the lookout, but it won’t notice a foe coming from behind. Almacena víveres en unas bolsas en sus mofletes y vigila durante días. Hace señales con la cola a sus compañeros. Aunque es un Pokémon muy precavido y siempre hay uno montando guardia, si se acercan por detrás, no se dará cuenta. Immagazzina cibo nelle guance e monta la guardia per molti giorni di seguito. Usa la coda per fare segnali ai compagni. Sono molto guardinghi e almeno uno del branco è sempre di guardia. Non vedono però il nemico se li attacca da dietro. Como Pokémon do tipo normal, é uma criatura comum, frequentemente baseada em animais reais. Its ability Run Away: This Pokémon is always successful fleeing from wild battles, even if trapped by a move or ability. Its ability Keen Eye: This Pokémon cannot have its accuracy lowered. This ability does not prevent any accuracy losses other than stat modifiers, such as the accuracy cut from fog; nor does it prevent other Pokémon's evasion from making this Pokémon's moves less accurate. This Pokémon can still be passed negative accuracy modifiers through Heart Swap. Overworld: If the first Pokémon in the party has this ability, any random encounter with a Pokémon five or more levels lower than it has a 50% chance of being skipped. Its ability Analytic: This Pokémon's moves have 1.3× their power when it moves last in a turn. Future Sight and Doom Desire are unaffected. Tem coloração marrom e terrosa. Anda em quatro patas, com corpo de quadrúpede como cães, gatos ou cavalos. Patrat é originário da região de Unova."
505,Watchog,watchog,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/505.png,False,False,unknown,5,brown,"Watchog is the Lookout Pokémon. Watchog é Pokémon Alerta. When they see an enemy, their tails stand high, and they spit the seeds of berries stored in their cheek pouches. They make the patterns on their bodies shine in order to threaten predators. Keen eyesight lets them see in the dark. Using luminescent matter, it makes its eyes and body glow and stuns attacking opponents. Los componentes luminiscentes de su interior hacen que sus ojos y su cuerpo brillen, y así intimida a sus rivales. Ataca lanzando las semillas de las bayas que acumula en sus mofletes. Su cola se tensa al avistar a un enemigo. Fa tentennare il nemico facendo brillare occhi e pelliccia grazie a una sostanza fluorescente contenuta nel suo corpo. Attacca sparando i semi delle bacche che ha accumulato nelle guance. Se avvista il nemico, drizza la coda. Como Pokémon do tipo normal, é uma criatura comum, frequentemente baseada em animais reais. Its ability Illuminate: Overworld: If the lead Pokémon has this ability, the wild encounter rate is doubled. This ability has no effect in battle. Its ability Keen Eye: This Pokémon cannot have its accuracy lowered. This ability does not prevent any accuracy losses other than stat modifiers, such as the accuracy cut from fog; nor does it prevent other Pokémon's evasion from making this Pokémon's moves less accurate. This Pokémon can still be passed negative accuracy modifiers through Heart Swap. Overworld: If the first Pokémon in the party has this ability, any random encounter with a Pokémon five or more levels lower than it has a 50% chance of being skipped. Its ability Analytic: This Pokémon's moves have 1.3× their power when it moves last in a turn. Future Sight and Doom Desire are unaffected. Tem coloração marrom e terrosa. Anda ereto sobre duas pernas, com postura bípede semelhante a humanos. Watchog é originário da região de Unova."
506,Lillipup,lillipup,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/506.png,False,False,unknown,5,brown,"Lillipup is the Puppy Pokémon. Lillipup é Pokémon Chiot. It faces strong opponents with great courage. But, when at a disadvantage in a fight, this intelligent Pokémon flees. The long hair around its face provides an amazing radar that lets it sense subtle changes in its surroundings. Though it is a very brave Pokémon, it’s also smart enough to check its foe’s strength and avoid battle. Because it doesn’t yelp, it’s extremely popular with Trainers who live in apartment buildings. The long fur surrounding its face functions as radar, enabling it to probe the condition of its battle opponents. This Pokémon has excellent judgment. If it decides it can’t defeat an opponent, it immediately turns tail and vamooses. Los mechones que cubren su cara actúan como un magnífico radar para detectar con precisión lo que hay a su alrededor. Aunque se trata de un Pokémon valeroso, también es lo bastante inteligente como para escapar si el rival es muy fuerte. No suele ladrar mucho, por lo que resulta muy popular entre los Entrenadores que viven en apartamentos. Los mechones que le cubren el rostro actúan como un radar con el que averiguan la envergadura de posibles contrincantes. Este Pokémon destaca por su perspicacia. Si percibe que no lleva las de ganar, no duda en huir con el rabo entre las piernas. Este inteligente Pokémon es muy popular, ya que obedece sin rechistar a su Entrenador e incluso los novatos pueden entrenarlo sin problemas. I lunghi peli che gli coprono il volto sono un radar molto sensibile alle variazioni dell’ambiente circostante. È un Pokémon molto intrepido, ma ha l’intelligenza di valutare la forza del nemico prima di decidere se lottare o no. Niente affatto rumoroso, è molto popolare tra gli Allenatori che vivono nei condomini. I lunghi peli che gli coprono il muso fungono da radar e gli permettono di capire le condizioni del nemico durante le lotte. È molto perspicace e capisce al volo se può competere con l’avversario. Se sa di non poterlo battere, fugge con la coda fra le gambe. È molto popolare per la sua intelligenza e per la docilità nel seguire le istruzioni, che lo rendono adatto anche agli Allenatori principianti. Como Pokémon do tipo normal, é uma criatura comum, frequentemente baseada em animais reais. Its ability Vital Spirit: This Pokémon cannot be asleep. This causes Rest to fail altogether. If a Pokémon is asleep and acquires this ability, it will immediately wake up; this includes when regaining a lost ability upon leaving battle. This ability functions identically to Insomnia in battle. Overworld: If the lead Pokémon has this ability, higher-levelled Pokémon have their encounter rate increased. Its ability Pickup: At the end of each turn, if another Pokémon consumed or Flung a held item that turn, this Pokémon picks up the item if it is not already holding one. After each battle, this Pokémon has a 10% chance of picking up an item if it is not already holding one. The Air Balloon and Eject Button cannot be picked up. The items that may be found vary by game, and, since Pokémon Emerald, by the Pokémon's level. This ability is checked after the battle ends, at which point any temporary ability changes have worn off. Its ability Run Away: This Pokémon is always successful fleeing from wild battles, even if trapped by a move or ability. Tem coloração marrom e terrosa. Anda em quatro patas, com corpo de quadrúpede como cães, gatos ou cavalos. Lillipup é originário da região de Unova."
507,Herdier,herdier,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/507.png,False,False,unknown,5,gray,"Herdier is the Loyal Dog Pokémon. Herdier é Pokémon Chien Fidèle. It has black, cape-like fur that is very hard and decreases the amount of damage it receives. It loyally follows its Trainer’s orders. For ages, they have helped Trainers raise Pokémon. This very loyal Pokémon helps Trainers, and it also takes care of other Pokémon. Its dense black fur grows continuously. The high cost of keeping its hard fur properly groomed makes this a troublesome Pokémon to train. This Pokémon obeys its master’s orders faithfully. However, it refuses to listen to anything said by a person it doesn’t respect. The longer its black fur grows, the harder and more impervious it gets. Claws and fangs can’t easily penetrate it. Este Pokémon es muy leal. No solo ayuda a Entrenadores, sino que también se preocupa por otros Pokémon. Un robusto pelaje cubre su cuerpo a modo de capa y disminuye el daño que recibe en los ataques. El recio y oscuro pelaje que le cubre el lomo crece tan rápido que mantenerlo corto resulta de lo más caro. Obedece sin rechistar las órdenes de su dueño. Ahora bien, ignora sin pudor a todo aquel que considere inferior. Con el paso del tiempo, su oscuro pelaje se vuelve duro y resistente, lo que le sirve como ligera protección contra colmillos y cuernos. Ha convivido mucho tiempo con los humanos, como atestiguan las pinturas rupestres donde aparece representado. È un Pokémon molto leale, che aiuta il suo Allenatore e al contempo si prende cura degli altri Pokémon della squadra. La pelliccia nera che lo ricopre come un manto è estremamente dura e ammortizza i colpi che gli vengono inferti. La folta pelliccia scura di questo Pokémon è estremamente resistente, quindi i prezzi della toelettatura sono sempre piuttosto alti. Se l’Allenatore si guadagna il suo rispetto, segue fedelmente le istruzioni, altrimenti non lo ascolta affatto. La pelliccia scura diventa più dura e resistente con la crescita e lo difende dagli artigli e dalle zanne dei nemici. Vive al fianco degli esseri umani da tempo immemorabile, tanto che lo si trova raffigurato persino in antichissime pitture murali. Como Pokémon do tipo normal, é uma criatura comum, frequentemente baseada em animais reais. Its ability Intimidate: When this Pokémon enters battle, the opponent's Attack is lowered by one stage. In a double battle, both opponents are affected. This ability also takes effect when acquired during a battle, but will not take effect again if lost and reobtained without leaving battle. This ability has no effect on an opponent that has a Substitute. Overworld: If the first Pokémon in the party has this ability, any random encounter with a Pokémon five or more levels lower than it has a 50% chance of being skipped. Its ability Sand Rush: This Pokémon's Speed is doubled during a sandstorm, and it does not take sandstorm damage, regardless of type. Its ability Scrappy: This Pokémon ignores Ghost-type Pokémon's immunity to Normal- and Fighting-type moves. Ghost Pokémon's other types affect damage as usual. É de cor cinza, frequentemente metálico ou rochoso. Anda em quatro patas, com corpo de quadrúpede como cães, gatos ou cavalos. Herdier é originário da região de Unova."
508,Stoutland,stoutland,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/508.png,False,False,unknown,5,gray,"Stoutland is the Big-Hearted Pokémon. Stoutland é Pokémon Magnanime. It rescues people stranded by blizzards in the mountains. Its shaggy fur shields it from the cold. This extremely wise Pokémon excels at rescuing people stranded at sea or in the mountains. Being wrapped in its long fur is so comfortable that a person would be fine even overnight on a wintry mountain. Intelligent, good-natured, and valiant, it’s a trustworthy partner on rescue teams. With this wise Pokémon, there could be no concern that it would ever attack people. Some parents even trust it to babysit. It pays no mind to the cold, thanks to its long warm coat. Stoutland in Alola look a little uncomfortable. Socorre a humanos perdidos en montañas azotadas por ventiscas. Su largo pelaje le protege del frío. Un humano podría pasar una noche gélida en las montañas sin pasar frío si se tapara con su largo y tupido pelaje. A su inteligencia y carácter afable se suma su valentía. Presta una ayuda inestimable a los equipos de rescate. Debido a su inteligencia y a lo manso que se muestra al tratar con personas, algunos padres confían en él incluso para proteger a sus hijos. El largo y cálido pelaje le permite soportar sin ningún problema el frío, pero resulta un poco asfixiante en Alola. Posee un largo y tupido pelaje. En las regiones frías no había antaño una casa que no tuviese un Stoutland. Soccorre chi si trova in difficoltà sulle montagne spazzate da bufere di neve. I lunghi peli lo proteggono dal freddo. Avvolti nel suo caldo manto si può dormire all’addiaccio su una montagna in inverno senza correre alcun pericolo. Intelligente, calmo e coraggioso, è il compagno ideale degli addetti alle missioni di soccorso. La sua intelligenza e docilità verso gli esseri umani fanno sì che molti genitori si affidino a lui per la cura dei figli. Non teme il freddo grazie al manto lungo e caldo. Gli Stoutland che vivono ad Alola, però, sembrano soffrire un po’ il caldo. Ha un manto lungo e folto. In passato, nelle regioni fredde ogni famiglia aveva uno Stoutland. Como Pokémon do tipo normal, é uma criatura comum, frequentemente baseada em animais reais. Its ability Intimidate: When this Pokémon enters battle, the opponent's Attack is lowered by one stage. In a double battle, both opponents are affected. This ability also takes effect when acquired during a battle, but will not take effect again if lost and reobtained without leaving battle. This ability has no effect on an opponent that has a Substitute. Overworld: If the first Pokémon in the party has this ability, any random encounter with a Pokémon five or more levels lower than it has a 50% chance of being skipped. Its ability Sand Rush: This Pokémon's Speed is doubled during a sandstorm, and it does not take sandstorm damage, regardless of type. Its ability Scrappy: This Pokémon ignores Ghost-type Pokémon's immunity to Normal- and Fighting-type moves. Ghost Pokémon's other types affect damage as usual. Stoutland é um atacante forte e agressivo em batalha. É de cor cinza, frequentemente metálico ou rochoso. Anda em quatro patas, com corpo de quadrúpede como cães, gatos ou cavalos. Stoutland é originário da região de Unova."
509,Purrloin,purrloin,['dark'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/509.png,False,False,unknown,5,purple,"Purrloin is the Devious Pokémon. Purrloin é Pokémon Scélérat. They steal from people for fun, but their victims can’t help but forgive them. Their deceptively cute act is perfect. Its cute act is a ruse. When victims let down their guard, they find their items taken. It attacks with sharp claws. Their cute act is a ruse. They trick people and steal their valuables just to see the looks on their faces. It steals things from people just to amuse itself with their frustration. A rivalry exists between this Pokémon and Nickit. Opponents that get drawn in by its adorable behavior come away with stinging scratches from its claws and stinging pride from its laughter. Distrae a su oponente con movimientos gráciles y sustrae sus pertenencias. Cuando se enfada, ataca con las garras. Hurta a los humanos por mera diversión, pero las víctimas lo perdonan al ver a este Pokémon tan encantador. Sustrae las pertenencias de las personas solo para verlas pasar apuros. Es un rival encarnizado de Nickit. Una vez que ha logrado distraer al rival mediante sus gestos adorables, lo araña de improviso con las garras mientras muestra un semblante risueño. Distrae con pose ammalianti i nemici incauti e ne approfitta per depredarli. Se si arrabbia, sguaina le unghie. Ruba per gioco le cose alle persone, ma è talmente tenero che finiscono tutti per perdonarlo. Ruba le cose alle persone per vederle in difficoltà. Nickit è il suo rivale. Lascia avvicinare il nemico distraendolo con pose ammalianti, e poi all’improvviso lo graffia ridendo. Como Pokémon do tipo sombrio, é noturno, sinistro e usa táticas traiçoeiras. Its ability Limber: This Pokémon cannot be paralyzed. If a Pokémon is paralyzed and acquires this ability, its paralysis is healed; this includes when regaining a lost ability upon leaving battle. Its ability Unburden: When this Pokémon uses or loses its held item, its Speed is doubled. If it gains another item or leaves battle, this bonus is lost. This includes when the Pokémon drops its item because of Knock Off. This bonus does not count as a stat modifier. There is no notification when this ability takes effect. Its ability Prankster: This Pokémon's non-damaging moves have their priority increased by one stage. Tem coloração roxa, frequentemente associada a magia, veneno ou mistério. Anda em quatro patas, com corpo de quadrúpede como cães, gatos ou cavalos. Purrloin é originário da região de Unova."
510,Liepard,liepard,['dark'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/510.png,False,False,unknown,5,purple,"Liepard is the Cruel Pokémon. Liepard é Pokémon Implacable. These Pokémon vanish and appear unexpectedly. Many Trainers are drawn to their beautiful form and fur. Stealthily, it sneaks up on its target, striking from behind before its victim has a chance to react. Their beautiful form comes from the muscles they have developed. They run silently in the night. Don’t be fooled by its gorgeous fur and elegant figure. This is a moody and vicious Pokémon. This stealthy Pokémon sneaks up behind prey without making any sound at all. It competes with Thievul for territory. Su bella y grácil silueta le viene dada por su desarrollada musculatura, que le permite andar de noche sin hacer ruido. Se aproxima evitando que lo detecten. Con sigilo, se acerca a su rival por la espalda y lo ataca. Bajo su hermoso pelaje y cautivador estilo, que puede llevar fácilmente a engaño, se oculta un carácter imprevisible y agresivo. Libra disputas territoriales con los Thievul. Se acerca a sus rivales por la espalda sin hacer el menor ruido. I muscoli tonici del suo corpo gli donano una figura davvero affascinante. Si aggira silenzioso nel buio della notte. Si avvicina di soppiatto alle spalle del nemico colpendolo prima che se ne accorga. Pokémon dalla magnifica pelliccia e dalle linee aggraziate, dietro cui si nasconde un carattere volubile e feroce. Si avvicina di soppiatto alla preda, attaccandola alle spalle all’improvviso. Spesso si contende il territorio con Thievul. Como Pokémon do tipo sombrio, é noturno, sinistro e usa táticas traiçoeiras. Its ability Limber: This Pokémon cannot be paralyzed. If a Pokémon is paralyzed and acquires this ability, its paralysis is healed; this includes when regaining a lost ability upon leaving battle. Its ability Unburden: When this Pokémon uses or loses its held item, its Speed is doubled. If it gains another item or leaves battle, this bonus is lost. This includes when the Pokémon drops its item because of Knock Off. This bonus does not count as a stat modifier. There is no notification when this ability takes effect. Its ability Prankster: This Pokémon's non-damaging moves have their priority increased by one stage. Tem coloração roxa, frequentemente associada a magia, veneno ou mistério. Anda em quatro patas, com corpo de quadrúpede como cães, gatos ou cavalos. Liepard é originário da região de Unova."
511,Pansage,pansage,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/511.png,False,False,unknown,5,green,"Pansage is the Grass Monkey Pokémon. Pansage é Pokémon Singe Herbe. This Pokémon dwells deep in the forest. Eating a leaf from its head whisks weariness away as if by magic. It shares the leaf on its head with weary-looking Pokémon. These leaves are known to relieve stress. It’s good at finding berries and gathers them from all over. It’s kind enough to share them with friends. Comparte las hojas de su cabeza con Pokémon agotados. Posee la facultad de aliviar el cansancio. Es todo un experto en la búsqueda de bayas y es tan gentil que las comparte con todos sus compañeros. Distribuisce le foglie sulla sua testa ai Pokémon affaticati, per alleviare la loro stanchezza. È un Pokémon molto generoso. Abilissimo nello scovare le bacche, va in giro a raccoglierle per poi condividerle. Como Pokémon do tipo planta, possui afinidade com florestas, folhagens e natureza viva. Its ability Gluttony: This Pokémon eats any held Berry triggered by low HP when it falls below 50% of its HP, regardless of the Berry's usual threshold. Its ability Overgrow: When this Pokémon has 1/3 or less of its HP remaining, its Grass-type moves inflict 1.5× as much regular damage. Possui coloração verde, evocando plantas e natureza. Anda ereto sobre duas pernas, com postura bípede semelhante a humanos. Pansage é originário da região de Unova."
512,Simisage,simisage,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/512.png,False,False,unknown,5,green,"Simisage is the Thorn Monkey Pokémon. Simisage é Pokémon Singépine. Ill tempered, it fights by swinging its barbed tail around wildly. The leaf growing on its head is very bitter. It attacks enemies with strikes of its thorn-covered tail. This Pokémon is wild tempered. It strikes its enemies with a thorn-covered tail. The leaf on its head is bitter. Ataca estampando las espinas de su cola en el enemigo. Es un Pokémon con mucho temperamento. Pokémon muy temperamental que lucha con su cola revestida de púas. Las hojas de su cabeza están muy amargas. Attacca il nemico colpendolo con la coda piena di aculei. Pokémon dal carattere impetuoso. Di carattere impetuoso, lotta roteando la coda dotata di aculei. Le foglie che ha sul capo sono molto amare. Como Pokémon do tipo planta, possui afinidade com florestas, folhagens e natureza viva. Its ability Gluttony: This Pokémon eats any held Berry triggered by low HP when it falls below 50% of its HP, regardless of the Berry's usual threshold. Its ability Overgrow: When this Pokémon has 1/3 or less of its HP remaining, its Grass-type moves inflict 1.5× as much regular damage. Possui coloração verde, evocando plantas e natureza. Anda ereto sobre duas pernas, com postura bípede semelhante a humanos. Simisage é originário da região de Unova."
513,Pansear,pansear,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/513.png,False,False,unknown,5,red,"Pansear is the High Temp Pokémon. Pansear é Pokémon Brûlant. When it is angered, the temperature of its head tuft reaches 600° F. It uses its tuft to roast berries. This Pokémon lives in caves in volcanoes. The fire within the tuft on its head can reach 600° F. Very intelligent, it roasts berries before eating them. It likes to help people. This Pokémon lives in caves in volcanoes. The fire within the tuft on its head can reach 600 degrees Fahrenheit. Pokémon muy inteligente que tiene la costumbre de tostar las bayas antes de comérselas. Ayuda mucho a los humanos. Vive en cuevas volcánicas. El interior de su mata de pelo arde, llegando a alcanzar hasta 300 °C. È molto intelligente e ha l’abitudine di arrostire le bacche prima di mangiarle. Adora aiutare gli esseri umani. Vive nelle grotte vulcaniche. L’interno del ciuffo che ha in testa brucia a una temperatura di 300 °C. Como Pokémon do tipo fogo, domina chamas, calor intenso e brasas ardentes. Its ability Gluttony: This Pokémon eats any held Berry triggered by low HP when it falls below 50% of its HP, regardless of the Berry's usual threshold. Its ability Blaze: When this Pokémon has 1/3 or less of its HP remaining, its Fire-type moves inflict 1.5× as much regular damage. É vermelho, cor de fogo, sangue ou paixão. Anda ereto sobre duas pernas, com postura bípede semelhante a humanos. Pansear é originário da região de Unova."
